/*
Music name:	六兆年と一夜物語
   284.500,  21.000,  7.000,
   284.750,  11.000,  4.000,
   284.750,  23.000,  7.000,
   285.000,  2.000,  6.000,
   285.000,  13.000,  4.000,
   285.500,  11.000,  3.000,
   285.750,  13.000,  3.000,
   285.750,  21.000,  6.000,
   286.000,  23.000,  6.000,
   286.000,  11.000,  1.000,
   286.250,  21.000,  4.000,
   286.250,  13.000,  1.000,
   286.500,  2.000,  2.000,
   286.500,  23.000,  4.000,
   287.000,  21.000,  7.000,
   287.250,  11.000,  1.000,
   287.250,  23.000,  7.000,
   287.500,  21.000,  5.000,
   287.500,  13.000,  1.000,
   287.750,  11.000,  3.000,
   287.750,  23.000,  5.000,
   288.000,  2.000,  6.000,
   288.000,  13.000,  3.000,
   288.500,  1.000,  4.000,
   288.750,  1.000,  4.000,
   289.000,  1.000,  4.000,
   289.250,  1.000,  4.000,
   289.500,  2.000,  4.000
};


#endif
